state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,govtrack,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"New Jersey","new-jersey","NJ","nj","12","false","false","W000822","2259","412644","N00036158","24799","H4NJ12149","2100","Q4942457","kg:/m/08kj70","representative","democrat","Bonnie Watson Coleman","bonnie-watson-coleman","Bonnie",,"Watson Coleman",,,"BAH-nee WAHT-suhn KOLE-muhn","female","african-american","baptist","no","1945-02-06","2015-01-06","2019-01-03","Bonnie Watson Coleman, a Representative from New Jersey; born in Camden, Camden County, N.J., February 6, 1945; B.A., Thomas Edison State College, Trenton, N.J., 1985; member of the New Jersey state assembly, 1998-2014, majority leader, 2006-2009; member, New Jersey state democratic committee, 2002-2006; elected as a Democrat to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-5801","202-225-6025","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://watsoncoleman.house.gov","https://watsoncoleman.house.gov/contact/email","https://www.facebook.com/RepBonnieWatsonColeman","RepBonnie","https://twitter.com/RepBonnie","https://cdn.civil.services/us-house/headshots/512x512/bonnie-watson-coleman.jpg"
"New Mexico","new-mexico","NM","nm","1","false","false","L000580","2146","412558","N00029400","102404","H8NM01257","1782","Q3917203","kg:/m/0n3vkrv","representative","democrat","Michelle Lujan Grisham","michelle-lujan-grisham","Michelle",,"Lujan Grisham",,,"mih-SHELL LOO-hahn GRISH-uhm","female","hispanic-american","roman-catholic","no","1959-10-24","2013-01-03","2019-01-03","Michelle Lujan Grisham, a Representative from New Mexico; born in Los Alamos, Los Alamos County, N.Mex., October 24, 1959; graduated from St. Michael's High School, Santa Fe, N.Mex., 1977; B.U.S., University of New Mexico, Albuquerque, N.Mex., 1981; J.D., University of New Mexico, 1987; lawyer, New Mexico state bar association; business executive; director, New Mexico state agency on aging, 1991-2002; New Mexico secretary of aging and long-term services, 2002-2004; New Mexico secretary of health, 2004-2007; unsuccessful nominee for election to the One Hundred Eleventh Congress in 2008; Bernalillo County, N.Mex., board of commissioners, 2010-2012; elected as a Democrat to the One Hundred Thirteenth Congress and to the two succeeding Congresses (January 3, 2013-present).","202-225-6316","202-225-4975","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://lujangrisham.house.gov","https://lujangrisham.house.gov/contact","https://www.facebook.com/RepLujanGrisham/","RepLujanGrisham","https://twitter.com/RepLujanGrisham","https://cdn.civil.services/us-house/headshots/512x512/michelle-lujan-grisham.jpg"
"New Mexico","new-mexico","NM","nm","2","false","false","P000588","1738","400313","N00012672","10655","H2NM02126","407","Q947168","kg:/m/033t2h","representative","republican","Steve Pearce","steve-pearce","Steve",,"Pearce",,,"STEEV PIERCE","male","white-american","southern-baptist","no","1947-08-24","2003-01-07","2019-01-03","Steve Pearce, a Representative from New Mexico; born in Lamesa, Dawson County, Tex., August 24, 1947; attended Hobbs High School, Hobbs, N.Mex.; B.A., New Mexico State University, Las Cruces, N.Mex., 1970; M.B.A., Eastern New Mexico University, Portales, N.Mex., 1991; United States Air Force, 1970-1976; businessman; member of the New Mexico state house of representatives, 1997-2000; elected as a Republican to the One Hundred Eighth and to the two succeeding Congresses (January 3, 2003-January 3, 2009); was not a candidate for reelection to the One Hundred Eleventh Congress in 2008, but was an unsuccessful candidate for election to the United States Senate; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-2365",,"38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://pearce.house.gov","https://pearce.house.gov/contact-me/email-me","https://www.facebook.com/RepStevePearce","RepStevePearce","https://twitter.com/RepStevePearce","https://cdn.civil.services/us-house/headshots/512x512/steve-pearce.jpg"
"New Mexico","new-mexico","NM","nm","3","false","false","L000570","1939","412293","N00029562","102842","H8NM03196","775","Q324256","kg:/m/0412qzq","representative","democrat","Ben Ray Luján","ben-ray-lujan","Ben Ray","R.","Luján",,,"BEN RAY loo-HAHN","male","hispanic-american","roman-catholic","no","1972-06-07","2009-01-06","2019-01-03","Ben Ray LujÃ¡n, a Representative from New Mexico; born in Santa Fe, Santa Fe County, N.Mex., June 7, 1972; graduated from Pojoaque Valley High School, Santa Fe, N. Mex., 1990; attended University of New Mexico, Albuquerque, N.Mex., 1990-1995; B.B.A., New Mexico Highlands University, Las Vegas, N.Mex., 2007; member of the N.Mex. public regulation commission, 2004-2008; chairman, N.Mex. public regulation commission, 2005-2007; N.Mex. deputy state treasurer; director of administrative services, N.Mex. state cultural affairs department; chief financial officer, N.Mex. state cultural affairs department; elected as a Democrat to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-6190","202-226-1528","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://lujan.house.gov","https://lujan.house.gov/issue-subscribe","https://www.facebook.com/RepBenRayLujan","repbenraylujan","https://twitter.com/repbenraylujan","https://cdn.civil.services/us-house/headshots/512x512/ben-ray-lujan.jpg"
"Nevada","nevada","NV","nv","1","false","false","T000468","1940","412318","N00030191","2629","H8NV03036","800","Q524440","kg:/m/07hwl2","representative","democrat","Dina Titus","dina-titus","Dina",,"Titus",,,"DEE-nuh TIE-tus","female","white-american","eastern-orthodox","no","1950-05-23","2009-01-06","2019-01-03","Dina Titus, a Representative from Nevada; born in Thomasville, Thomas County, Ga., May 23, 1950; A.B., College of William and Mary, Williamsburg, Va., 1970; M.A., University of Georgia, Athens, Ga., 1973; Ph.D., Florida State University, Tallahassee, Fla., 1976; professor, University of Nevada, Las Vegas, Nev., 1977-2011; member of the Nevada state senate, 1989-2008, minority leader, 1993-2008; unsuccessful candidate for Governor of Nevada, 2006; elected as a Democrat to the One Hundred Eleventh Congress (January 3, 2009-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5965",,"38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://titus.house.gov","https://titus.house.gov/contact/email-me","https://www.facebook.com/CongresswomanTitus/","repdinatitus","https://twitter.com/repdinatitus","https://cdn.civil.services/us-house/headshots/512x512/dina-titus.jpg"
"Nevada","nevada","NV","nv","2","false","false","A000369","2090","412500","N00031177","12537","H2NV02395","1680","Q23944","kg:/m/03bzdkn","representative","republican","Mark Amodei","mark-amodei","Mark",,"Amodei",,,"MARK AM-uh-day","male","white-american","christian","no","1958-06-12","2011-09-13","2019-01-03","Mark Amodei, a Representative from Nevada; born in Carson City, Carson City County, Nev., June 12, 1958; graduated from Carson High School, Carson City, Nev., 1976; B.A., University of Nevada, Reno, Nev., 1980; J.D., University of the Pacific, McGeorge School of Law, Sacramento, Calif., 1983; United States Army, 1984-1987; lawyer, private practice; member of the Nevada state assembly, 1997; member of the Nevada state senate, 1999-2011, president pro tempore, 2003-2005; elected as a Republican to the One Hundred Twelfth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Dean Heller, and reelected to the three succeeding Congresses (September 13, 2011-present).","202-225-6155","202-225-5679","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://amodei.house.gov","https://amodei.house.gov/email-me/","https://www.facebook.com/MarkAmodeiNV2/","MarkAmodeiNV2","https://twitter.com/MarkAmodeiNV2","https://cdn.civil.services/us-house/headshots/512x512/mark-amodei.jpg"
"Nevada","nevada","NV","nv","3","false","false","R000608",,"412715","N00038734","169471","H6NV03139","2227","Q27825033",,"representative","democrat","Jacky Rosen","jacky-rosen","Jacky",,"Rosen",,,"JACK-ee ROH-zen","female","white-american","jewish","no","1957-08-02","2017-01-03","2019-01-03","Jacky Rosen, a Representative from Nevada; born in Chicago, Cook County, Ill., in 1957; B.A., University of Minnesota, Minneapolis, Minn., 1979; computer software developer; business owner; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-3252","202-225-2185","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://rosen.house.gov","https://rosen.house.gov/contact","https://www.facebook.com/rosenfornevada/","RosenforNevada","https://twitter.com/RosenforNevada","https://cdn.civil.services/us-house/headshots/512x512/jacky-rosen.jpg"
"Nevada","nevada","NV","nv","4","false","false","K000390",,"412716","N00033530","66851","H2NV00050","2228","Q7375978","kg:/m/03hnv7g","representative","democrat","Ruben Kihuen","ruben-kihuen","Ruben",,"Kihuen",,,"ROO-bin KYOO-wen","male","hispanic-american","roman-catholic","no","1980-04-25","2017-01-03","2019-01-03","Ruben Kihuen, a Representative from Nevada; born in Guadalajara, Mexico, April 25, 1980; graduated from Rancho High School, Las Vegas, Nev., 1998; attended College of Southern Nevada, Henderson, Nev.; B.S., University of Nevada, Las Vegas, Nev., 2004; academic adviser, College of Southern Nevada, Henderson, Nev.; staff, United States Senator Harry Reid of Nevada, 2004-2006; member of the Nevada state assembly, 2007-2010; member of the Nevada state senate, 2011-2016, majority whip, 2013-2014, minority whip, 2015; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-9894","202-225-9783","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://kihuen.house.gov","https://kihuen.house.gov/contact/email","https://www.facebook.com/RubenKihuen/","RubenKihuen","https://twitter.com/RubenKihuen","https://cdn.civil.services/us-house/headshots/512x512/ruben-kihuen.jpg"
"New York","new-york","NY","ny","1","false","false","Z000017","2261","412646","N00029404",,"H8NY01148","2102","Q16221257","kg:/m/03h4jcq","representative","republican","Lee Zeldin","lee-zeldin","Lee",,"Zeldin",,,"LEE ZEL-din","male","white-american","jewish","no","1980-01-30","2015-01-06","2019-01-03","Lee Zeldin, a Representative from New York; born in East Meadow, Nassau County, N.Y., January 30, 1980; graduated from William Floyd High School, Brookhaven, N.Y., 1998; B.A., State University of New York, Albany, N.Y., 2001; J.D., Albany Law School, Albany, N.Y., 2003; United States Army, 2003-2007; United States Army Reserve, 2007-present; lawyer, private practice; unsuccessful candidate for election to the One Hundred Eleventh Congress in 2008; member of the New York state senate, 2010-2014; elected as a Republican to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-3826","202-225-3143","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://zeldin.house.gov","https://zeldin.house.gov/contact/email","https://www.facebook.com/RepLeeZeldin",,,"https://cdn.civil.services/us-house/headshots/512x512/lee-zeldin.jpg"
"New York","new-york","NY","ny","2","false","false","K000210","635","400219","N00001193","26968","H2NY03089","321","Q953554","kg:/m/03tk4w","representative","republican","Pete King","pete-king","Pete",,"King",,,"PEET KING","male","white-american","roman-catholic","no","1944-04-05","1993-01-05","2019-01-03","Pete King, a Representative from New York; born in New York, New York County, N.Y., April 5, 1944; B.A., St. Francis College, Brooklyn Heights, N.Y., 1965; J.D., Notre Dame University, Notre Dame, Ind., 1968; New York Army National Guard, 1968-1973; lawyer, private practice; Nassau County, N.Y. deputy attorney, 1972-1974; member of the Hempstead, N.Y., town council, 1977-1981; Nassau County, N.Y. comptroller, 1981-1993; elected as a Republican to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-present); chair, Committee on Homeland Security (One Hundred Ninth and One Hundred Twelfth Congresses).","202-225-7896","202-226-2279","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://peteking.house.gov","https://peteking.house.gov/contact/email-me",,"RepPeteKing","https://twitter.com/RepPeteKing","https://cdn.civil.services/us-house/headshots/512x512/pete-king.jpg"
"New York","new-york","NY","ny","3","false","false","S001201",,"412717","N00038742","92111","H6NY03247","2229","Q7794276",,"representative","democrat","Thomas Suozzi","thomas-suozzi","Thomas",,"Suozzi",,"Tom","TAHM SWAH-zee","male","white-american","roman-catholic","no","1962-08-31","2017-01-03","2019-01-03","Thomas Suozzi, a Representative from New York; born in Glen Cove, Nassau County, N.Y., August 31, 1962; graduated from Chaminade High School, Mineola, N.Y., 1980; B.S., Boston College, Chestnut Hill, Mass., 1984; J.D., Fordham University, New York City, N.Y., 1989; certified public accountant; lawyer, private practice; Mayor of Glen Cove, N.Y., 1994-2001; Nassau County, N.Y., executive, 2002-2009; unsuccessful candidate for nomination as Governor of New York in 2006; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, 2017-present).","202-225-3335","202-225-4669","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://suozzi.house.gov","https://suozzi.house.gov/contact/email","https://www.facebook.com/tom.suozzi","Tom_Suozzi","https://twitter.com/Tom_Suozzi","https://cdn.civil.services/us-house/headshots/512x512/thomas-suozzi.jpg"
